time_step,path_id,nodes,cost,time,completed
1,1,"[(0, 16), (0, 17)]",1.0,1,False
1,2,"[(0, 16), (0, 17)]",1.0,1,False
1,3,"[(0, 16), (0, 17)]",1.0,1,False
1,4,"[(0, 16), (0, 17)]",1.0,1,False
1,5,"[(0, 16), (0, 17)]",1.0,1,False
1,6,"[(0, 16), (0, 17)]",1.0,1,False
1,7,"[(6, 31), (7, 31)]",1.0,1,False
1,8,"[(6, 31), (7, 31)]",1.0,1,False
1,9,"[(6, 31), (7, 31)]",1.0,1,False
1,10,"[(6, 31), (7, 31)]",1.0,1,False
1,11,"[(6, 31), (7, 31)]",1.0,1,False
1,12,"[(6, 31), (7, 31)]",1.0,1,False
1,13,"[(14, 8), (13, 8)]",1.0,1,False
1,14,"[(14, 8), (13, 8)]",1.0,1,False
1,15,"[(14, 8), (13, 8)]",1.0,1,False
1,16,"[(14, 8), (13, 8)]",1.0,1,False
1,17,"[(14, 8), (13, 8)]",1.0,1,False
1,18,"[(14, 8), (13, 8)]",1.0,1,False
1,19,"[(20, 23), (20, 22)]",1.0,1,False
1,20,"[(20, 23), (20, 22)]",1.0,1,False
1,21,"[(20, 23), (20, 22)]",1.0,1,False
1,22,"[(20, 23), (20, 22)]",1.0,1,False
1,23,"[(20, 23), (20, 22)]",1.0,1,False
1,24,"[(20, 23), (20, 22)]",1.0,1,False
1,25,"[(28, 0), (27, 0)]",1.0,1,False
1,26,"[(28, 0), (27, 0)]",1.0,1,False
1,27,"[(28, 0), (27, 0)]",1.0,1,False
1,28,"[(28, 0), (27, 0)]",1.0,1,False
1,29,"[(28, 0), (27, 0)]",1.0,1,False
1,30,"[(28, 0), (27, 0)]",1.0,1,False
1,31,"[(31, 30), (31, 31)]",1.0,1,False
1,32,"[(31, 30), (31, 31)]",1.0,1,False
1,33,"[(31, 30), (31, 31)]",1.0,1,False
1,34,"[(31, 30), (31, 31)]",1.0,1,False
1,35,"[(31, 30), (31, 31)]",1.0,1,False
1,36,"[(31, 30), (31, 31)]",1.0,1,False
1,37,"[(30, 15), (31, 15)]",1.0,1,False
1,38,"[(30, 15), (31, 15)]",1.0,1,False
1,39,"[(30, 15), (31, 15)]",1.0,1,False
1,40,"[(30, 15), (31, 15)]",1.0,1,False
1,41,"[(30, 15), (31, 15)]",1.0,1,False
1,42,"[(30, 15), (31, 15)]",1.0,1,False
1,43,"[(25, 1), (25, 0)]",1.0,1,False
1,44,"[(25, 1), (25, 0)]",1.0,1,False
1,45,"[(25, 1), (25, 0)]",1.0,1,False
1,46,"[(25, 1), (25, 0)]",1.0,1,False
1,47,"[(25, 1), (25, 0)]",1.0,1,False
1,48,"[(25, 1), (25, 0)]",1.0,1,False
1,49,"[(16, 23), (17, 23)]",1.0,1,False
1,50,"[(16, 23), (17, 23)]",1.0,1,False
1,51,"[(16, 23), (17, 23)]",1.0,1,False
1,52,"[(16, 23), (17, 23)]",1.0,1,False
1,53,"[(16, 23), (17, 23)]",1.0,1,False
1,54,"[(16, 23), (17, 23)]",1.0,1,False
1,55,"[(10, 8), (11, 8)]",1.0,1,False
1,56,"[(10, 8), (11, 8)]",1.0,1,False
1,57,"[(10, 8), (11, 8)]",1.0,1,False
1,58,"[(10, 8), (11, 8)]",1.0,1,False
1,59,"[(10, 8), (11, 8)]",1.0,1,False
1,60,"[(10, 8), (11, 8)]",1.0,1,False
1,61,"[(2, 31), (3, 31)]",1.0,1,False
1,62,"[(2, 31), (3, 31)]",1.0,1,False
1,63,"[(2, 31), (3, 31)]",1.0,1,False
1,64,"[(2, 31), (3, 31)]",1.0,1,False
1,65,"[(2, 31), (3, 31)]",1.0,1,False
1,66,"[(2, 31), (3, 31)]",1.0,1,False
2,1,"[(0, 16), (0, 17), (0, 18)]",2.0,2,False
2,2,"[(0, 16), (0, 17), (0, 18)]",2.0,2,False
2,3,"[(0, 16), (0, 17), (0, 18)]",2.0,2,False
2,4,"[(0, 16), (0, 17), (0, 18)]",2.0,2,False
2,5,"[(0, 16), (0, 17), (0, 18)]",2.0,2,False
2,6,"[(0, 16), (0, 17), (0, 18)]",2.0,2,False
2,7,"[(6, 31), (7, 30), (7, 29)]",2.414213562373095,2,False
2,8,"[(6, 31), (7, 30), (7, 29)]",2.414213562373095,2,False
2,9,"[(6, 31), (7, 30), (7, 29)]",2.414213562373095,2,False
2,10,"[(6, 31), (7, 30), (7, 29)]",2.414213562373095,2,False
2,11,"[(6, 31), (7, 30), (7, 29)]",2.414213562373095,2,False
2,12,"[(6, 31), (7, 30), (7, 29)]",2.414213562373095,2,False
2,13,"[(14, 8), (13, 8), (12, 9)]",2.414213562373095,2,False
2,14,"[(14, 8), (13, 8), (12, 9)]",2.414213562373095,2,False
2,15,"[(14, 8), (13, 8), (12, 9)]",2.414213562373095,2,False
2,16,"[(14, 8), (13, 8), (12, 9)]",2.414213562373095,2,False
2,17,"[(14, 8), (13, 8), (12, 9)]",2.414213562373095,2,False
2,18,"[(14, 8), (13, 8), (12, 9)]",2.414213562373095,2,False
2,19,"[(20, 23), (21, 23), (22, 23)]",2.0,2,False
2,20,"[(20, 23), (21, 23), (22, 23)]",2.0,2,False
2,21,"[(20, 23), (21, 23), (22, 23)]",2.0,2,False
2,22,"[(20, 23), (21, 23), (22, 23)]",2.0,2,False
2,23,"[(20, 23), (21, 23), (22, 23)]",2.0,2,False
2,24,"[(20, 23), (21, 23), (22, 23)]",2.0,2,False
2,25,"[(28, 0), (27, 0), (26, 0)]",2.0,2,False
2,26,"[(28, 0), (27, 0), (26, 0)]",2.0,2,False
2,27,"[(28, 0), (27, 0), (26, 0)]",2.0,2,False
2,28,"[(28, 0), (27, 0), (26, 0)]",2.0,2,False
2,29,"[(28, 0), (27, 0), (26, 0)]",2.0,2,False
2,30,"[(28, 0), (27, 0), (26, 0)]",2.0,2,False
2,31,"[(31, 13), (31, 14), (31, 15)]",2.0,2,False
2,32,"[(31, 13), (31, 14), (31, 15)]",2.0,2,False
2,33,"[(31, 13), (31, 14), (31, 15)]",2.0,2,False
2,34,"[(31, 13), (31, 14), (31, 15)]",2.0,2,False
2,35,"[(31, 13), (31, 14), (31, 15)]",2.0,2,False
2,36,"[(31, 13), (31, 14), (31, 15)]",2.0,2,False
2,37,"[(25, 2), (25, 1), (25, 0)]",2.0,2,False
2,38,"[(25, 2), (25, 1), (25, 0)]",2.0,2,False
2,39,"[(25, 2), (25, 1), (25, 0)]",2.0,2,False
2,40,"[(25, 2), (25, 1), (25, 0)]",2.0,2,False
2,41,"[(25, 2), (25, 1), (25, 0)]",2.0,2,False
2,42,"[(25, 2), (25, 1), (25, 0)]",2.0,2,False
2,43,"[(15, 22), (16, 22), (17, 23)]",2.414213562373095,2,False
2,44,"[(15, 22), (16, 22), (17, 23)]",2.414213562373095,2,False
2,45,"[(15, 22), (16, 22), (17, 23)]",2.414213562373095,2,False
2,46,"[(15, 22), (16, 22), (17, 23)]",2.414213562373095,2,False
2,47,"[(15, 22), (16, 22), (17, 23)]",2.414213562373095,2,False
2,48,"[(15, 22), (16, 22), (17, 23)]",2.414213562373095,2,False
2,49,"[(9, 8), (10, 8), (11, 8)]",2.0,2,False
2,50,"[(9, 8), (10, 8), (11, 8)]",2.0,2,False
2,51,"[(9, 8), (10, 8), (11, 8)]",2.0,2,False
2,52,"[(9, 8), (10, 8), (11, 8)]",2.0,2,False
2,53,"[(9, 8), (10, 8), (11, 8)]",2.0,2,False
2,54,"[(9, 8), (10, 8), (11, 8)]",2.0,2,False
2,55,"[(1, 31), (2, 31), (3, 31)]",2.0,2,False
2,56,"[(1, 31), (2, 31), (3, 31)]",2.0,2,False
2,57,"[(1, 31), (2, 31), (3, 31)]",2.0,2,False
2,58,"[(1, 31), (2, 31), (3, 31)]",2.0,2,False
2,59,"[(1, 31), (2, 31), (3, 31)]",2.0,2,False
2,60,"[(1, 31), (2, 31), (3, 31)]",2.0,2,False
3,1,"[(0, 16), (0, 17), (0, 18), (0, 19)]",3.0,3,False
3,2,"[(0, 16), (0, 17), (0, 18), (0, 19)]",3.0,3,False
3,3,"[(0, 16), (0, 17), (0, 18), (0, 19)]",3.0,3,False
3,4,"[(0, 16), (0, 17), (0, 18), (0, 19)]",3.0,3,False
3,5,"[(0, 16), (0, 17), (0, 18), (0, 19)]",3.0,3,False
3,6,"[(0, 16), (0, 17), (0, 18), (0, 19)]",3.0,3,False
3,7,"[(6, 31), (7, 30), (7, 29), (7, 28)]",3.414213562373095,3,False
3,8,"[(6, 31), (7, 30), (7, 29), (7, 28)]",3.414213562373095,3,False
3,9,"[(6, 31), (7, 30), (7, 29), (7, 28)]",3.414213562373095,3,False
3,10,"[(6, 31), (7, 30), (7, 29), (7, 28)]",3.414213562373095,3,False
3,11,"[(6, 31), (7, 30), (7, 29), (7, 28)]",3.414213562373095,3,False
3,12,"[(6, 31), (7, 30), (7, 29), (7, 28)]",3.414213562373095,3,False
3,13,"[(14, 8), (13, 8), (12, 9), (11, 9)]",3.414213562373095,3,False
3,14,"[(14, 8), (13, 8), (12, 9), (11, 9)]",3.414213562373095,3,False
3,15,"[(14, 8), (13, 8), (12, 9), (11, 9)]",3.414213562373095,3,False
3,16,"[(14, 8), (13, 8), (12, 9), (11, 9)]",3.414213562373095,3,False
3,17,"[(14, 8), (13, 8), (12, 9), (11, 9)]",3.414213562373095,3,False
3,18,"[(14, 8), (13, 8), (12, 9), (11, 9)]",3.414213562373095,3,False
3,19,"[(20, 23), (21, 23), (22, 23), (23, 22)]",3.414213562373095,3,False
3,20,"[(20, 23), (21, 23), (22, 23), (23, 22)]",3.414213562373095,3,False
3,21,"[(20, 23), (21, 23), (22, 23), (23, 22)]",3.414213562373095,3,False
3,22,"[(20, 23), (21, 23), (22, 23), (23, 22)]",3.414213562373095,3,False
3,23,"[(20, 23), (21, 23), (22, 23), (23, 22)]",3.414213562373095,3,False
3,24,"[(20, 23), (21, 23), (22, 23), (23, 22)]",3.414213562373095,3,False
3,25,"[(28, 0), (27, 0), (26, 0), (25, 0)]",3.0,3,False
3,26,"[(28, 0), (27, 0), (26, 0), (25, 0)]",3.0,3,False
3,27,"[(28, 0), (27, 0), (26, 0), (25, 0)]",3.0,3,True
3,28,"[(28, 0), (27, 0), (26, 0), (25, 0)]",3.0,3,False
3,29,"[(28, 0), (27, 0), (26, 0), (25, 0)]",3.0,3,False
3,30,"[(28, 0), (27, 0), (26, 0), (25, 0)]",3.0,3,False
3,31,"[(31, 18), (31, 17), (31, 16), (31, 15)]",3.0,3,False
3,32,"[(31, 18), (31, 17), (31, 16), (31, 15)]",3.0,3,False
