rank,path_id,start_node,end_node,nodes,cost,time
1,1,"(0, 0)","(15, 15)","[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 15)]",21.213203435596434,15
2,2,"(0, 0)","(15, 15)","[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 15)]",21.213203435596434,15
