rank,path_id,start_node,end_node,nodes,cost,time
1,1,"(0, 0)","(7, 7)","[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]",9.899494936611667,7
2,2,"(0, 0)","(7, 7)","[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]",9.899494936611667,7
