time_step,positions
1,"[(17, 29), (18, 9), (7, 13), (5, 10), (30, 13), (24, 9), (1, 19), (13, 5), (19, 26), (19, 5), (24, 28), (22, 27), (4, 14), (18, 31), (23, 19), (30, 21), (3, 22), (28, 9), (23, 19), (27, 17), (17, 3), (1, 19), (4, 22), (13, 27), (13, 12), (16, 20), (17, 12), (23, 28), (27, 22), (0, 27), (2, 27), (8, 30), (28, 25), (22, 23), (12, 2), (23, 12), (13, 18), (8, 5), (27, 20), (16, 22), (4, 30), (13, 6), (5, 2), (23, 12), (11, 26), (4, 14), (4, 6), (22, 5), (8, 20), (28, 13), (1, 8), (12, 18), (15, 11), (19, 31), (10, 26), (8, 5), (30, 1), (27, 6), (22, 28), (18, 8), (31, 28), (29, 12), (13, 28), (19, 16), (10, 26), (30, 5), (26, 29), (3, 8), (20, 13), (4, 14), (6, 31), (11, 15), (20, 31), (28, 25), (8, 17), (19, 26), (3, 22), (31, 8), (13, 17), (23, 9), (19, 2), (5, 6), (18, 8), (9, 1), (28, 30), (1, 5), (26, 12), (18, 21), (22, 5), (27, 17), (12, 9), (18, 8), (13, 10), (7, 15), (12, 27), (30, 3), (20, 21), (1, 8), (6, 0), (21, 0), (13, 5), (5, 27), (22, 27), (10, 4), (29, 12), (10, 4), (8, 17), (21, 21), (28, 28), (17, 5), (12, 17), (26, 15), (28, 28), (28, 11), (20, 11), (19, 25), (13, 22), (27, 30), (3, 11), (17, 5), (16, 7), (25, 29), (1, 2), (7, 9), (11, 16), (5, 21), (20, 11), (23, 26), (11, 8), (19, 2), (26, 31), (6, 16), (6, 20), (8, 26), (22, 5), (31, 28), (8, 20), (25, 17), (6, 9), (19, 20), (25, 19), (17, 20), (24, 21), (29, 3), (1, 4), (6, 27), (5, 13), (0, 27), (21, 8), (23, 12), (17, 20), (21, 5), (14, 28), (3, 4), (26, 13), (14, 26), (18, 2), (7, 21), (12, 12), (26, 31), (30, 3), (1, 12), (30, 13), (23, 2), (17, 1), (15, 13), (3, 16), (20, 19), (29, 5), (27, 27), (23, 26), (31, 24), (23, 19), (14, 28), (30, 3), (24, 24), (15, 4), (9, 18), (11, 7), (15, 8), (2, 18), (25, 5), (9, 7), (12, 21), (9, 7), (18, 8), (20, 13), (11, 21), (11, 12), (22, 17), (21, 3), (9, 23), (10, 10), (29, 3), (29, 18), (25, 19), (22, 29), (5, 10), (29, 23), (9, 1), (31, 3), (26, 31), (6, 24), (20, 15), (13, 28), (30, 1), (21, 21), (16, 7), (15, 14), (15, 31), (10, 11), (26, 9), (9, 17), (27, 20), (8, 25), (6, 31), (17, 3), (31, 12), (24, 14), (31, 31), (29, 21), (23, 22), (28, 25), (13, 18), (2, 10), (15, 14), (27, 20), (27, 3), (29, 23), (17, 17), (29, 26), (7, 9), (14, 8), (20, 13), (23, 7), (30, 27), (13, 25), (7, 2), (13, 18), (20, 28), (10, 29), (3, 8), (28, 30), (27, 5), (23, 16), (14, 2), (1, 8), (4, 3), (28, 30), (25, 27), (20, 10), (21, 24), (0, 0), (29, 13), (0, 8), (30, 18), (24, 15), (15, 1), (17, 26), (7, 0), (24, 24), (19, 14), (31, 5), (8, 26), (1, 25), (24, 15), (21, 29), (24, 14), (29, 19), (17, 31), (10, 9), (28, 29), (2, 1), (10, 15), (26, 12), (9, 9), (14, 2), (22, 19), (25, 3), (12, 2), (22, 0), (20, 19), (8, 7), (14, 8), (24, 31), (7, 11), (5, 13), (4, 0), (6, 20), (17, 2), (2, 10), (25, 5), (17, 31), (24, 17), (14, 26), (0, 15), (25, 17), (9, 14), (27, 27), (14, 2), (26, 1), (18, 21), (0, 27), (2, 20), (2, 28), (12, 27), (1, 12), (7, 13), (27, 20), (20, 11), (12, 2), (9, 1), (31, 29), (20, 8), (18, 8), (2, 31), (6, 8), (17, 11), (25, 27), (1, 12), (5, 21), (21, 0), (4, 22), (1, 17), (4, 25), (3, 15), (17, 17), (1, 4), (18, 8), (31, 29), (15, 8), (14, 9), (1, 25), (10, 2), (25, 5), (17, 20), (3, 16), (28, 2), (23, 14), (1, 8), (6, 19), (24, 9), (12, 9), (1, 11), (12, 18), (19, 23), (1, 12), (28, 1), (26, 0), (31, 31), (1, 12), (2, 16), (18, 2), (6, 16), (27, 21), (7, 13), (5, 3), (15, 11), (28, 2), (13, 23), (13, 28), (3, 11), (0, 22), (13, 22), (20, 31), (19, 20), (12, 2), (5, 21), (2, 20), (30, 13), (31, 29), (2, 1), (27, 7), (26, 31), (25, 19), (21, 7), (28, 9), (28, 15), (28, 30), (30, 18), (2, 20), (28, 6), (2, 27), (20, 19), (28, 1), (5, 18), (14, 11), (24, 24), (28, 9), (24, 21), (18, 2), (17, 11), (7, 15), (10, 30), (5, 4), (28, 2), (23, 31), (15, 4), (27, 17), (17, 28), (5, 7), (11, 15), (1, 30), (30, 1), (14, 9), (6, 31), (21, 29), (4, 0), (16, 20), (21, 24), (25, 4), (4, 28), (12, 5), (4, 15), (16, 20), (9, 0), (0, 20), (29, 13), (4, 4), (7, 15), (16, 28), (23, 26), (1, 17), (21, 16), (4, 25), (4, 15), (23, 2), (0, 7), (6, 19), (22, 29), (13, 18), (17, 31), (19, 21), (20, 28), (7, 11), (28, 2), (21, 24), (17, 31), (4, 30), (13, 25), (3, 29), (30, 5), (15, 31), (28, 25), (7, 15), (24, 22), (23, 16), (24, 1), (31, 15), (21, 7), (28, 13), (22, 31), (11, 14), (21, 24), (20, 28), (8, 27), (4, 28), (3, 16), (25, 9), (19, 4), (17, 17), (25, 29), (4, 17), (26, 13), (27, 21), (11, 8), (27, 22), (7, 9), (1, 17), (22, 0), (19, 25), (28, 11), (24, 13), (19, 28), (10, 29), (25, 19), (8, 30), (9, 14), (19, 4), (13, 18), (16, 0), (30, 0), (10, 10), (13, 0), (5, 9), (9, 10), (11, 0), (30, 6), (23, 12), (24, 22), (21, 7), (17, 14), (28, 9), (4, 0), (20, 13), (26, 15), (1, 5), (12, 5), (12, 13), (19, 1), (16, 22), (20, 31), (19, 29), (13, 22), (27, 5), (10, 20), (17, 5), (20, 19), (4, 15), (22, 10), (9, 1), (22, 19), (11, 27), (25, 11), (1, 11), (6, 20), (20, 13), (26, 29), (19, 29), (30, 3), (4, 22), (16, 0), (6, 20), (6, 8), (20, 6), (13, 25), (13, 5), (13, 25), (25, 19), (7, 29), (0, 8), (16, 15), (18, 9), (29, 5), (13, 23), (23, 31), (19, 20), (26, 1), (7, 23), (22, 17), (28, 25), (24, 7), (23, 2), (20, 8), (26, 29), (17, 12), (7, 9), (4, 6), (26, 9), (31, 5), (5, 2), (30, 27), (16, 7), (6, 29), (3, 11), (10, 20), (6, 3), (1, 11), (22, 5), (28, 28), (26, 24), (6, 6), (4, 22), (31, 29), (7, 2), (15, 8), (16, 16), (13, 28), (9, 13), (12, 12), (13, 22), (5, 6), (0, 27), (5, 11), (18, 21), (10, 19), (2, 2), (19, 25), (17, 5), (24, 24), (23, 26), (9, 13), (21, 3), (19, 1), (12, 25), (22, 19), (4, 5), (20, 8), (25, 19), (8, 6), (24, 22), (27, 27), (25, 4), (1, 11), (3, 4), (8, 27), (1, 25), (12, 5), (28, 15), (12, 25), (15, 17), (16, 1), (31, 28), (10, 15), (16, 22), (7, 9), (14, 20), (4, 30), (30, 7), (2, 1), (2, 10), (27, 27), (19, 23), (5, 13), (2, 1), (17, 17), (15, 4), (30, 21), (22, 19), (3, 22), (18, 9), (8, 24), (28, 25), (17, 14), (24, 14), (20, 10), (1, 6), (4, 22), (15, 9), (1, 14), (6, 20), (25, 19), (12, 2), (21, 5), (17, 29), (19, 1), (14, 29), (24, 24), (2, 27), (17, 17), (13, 5), (6, 19), (12, 25), (25, 7), (28, 0), (5, 6), (21, 0), (1, 2), (1, 11), (22, 28), (10, 26), (13, 5), (17, 16), (11, 29), (17, 14), (6, 25), (8, 24), (27, 27), (24, 5), (28, 12), (23, 3), (3, 29), (5, 10), (27, 30), (12, 2), (12, 5), (27, 21), (15, 31), (30, 3), (17, 17), (22, 0), (1, 5), (8, 2), (18, 21), (4, 31), (4, 16), (11, 16), (7, 20), (27, 27), (7, 2), (31, 15), (8, 5), (13, 18), (19, 16), (13, 5), (29, 16), (6, 25), (18, 12), (13, 18), (4, 0), (17, 29), (24, 10), (27, 15), (23, 12), (13, 22), (16, 7), (15, 4), (15, 9), (25, 0), (16, 22), (4, 14), (5, 18), (24, 21), (23, 3), (22, 23), (3, 22), (19, 5), (26, 2), (13, 15), (11, 21), (20, 11), (4, 18), (24, 7), (25, 19), (10, 30), (10, 23), (0, 23), (22, 10), (1, 25), (30, 13), (20, 14), (31, 26), (20, 19), (25, 5), (11, 8), (15, 12), (19, 5), (0, 30), (15, 17), (1, 6), (12, 25), (22, 28), (5, 16), (9, 29), (26, 11), (20, 31), (8, 22), (30, 9), (16, 20), (7, 22), (5, 21), (2, 10), (29, 16), (10, 3), (24, 10), (0, 27), (22, 23), (14, 24), (4, 3), (2, 27), (4, 18), (15, 16), (8, 27), (16, 20), (5, 11), (17, 10), (17, 23), (16, 16), (11, 16), (13, 12), (7, 2)]"
2,"[(19, 31), (18, 9), (7, 13), (5, 10), (30, 13), (23, 9), (1, 19), (13, 3), (18, 26), (17, 6), (22, 29), (22, 27), (3, 12), (19, 31), (25, 19), (30, 20), (3, 22), (28, 11), (23, 19), (27, 17), (17, 5), (1, 19), (4, 24), (13, 27), (13, 12), (16, 20), (18, 14), (25, 29), (28, 24), (0, 29), (0, 28), (8, 30), (27, 23), (24, 24), (13, 3), (21, 14), (13, 18), (10, 4), (27, 20), (15, 23), (3, 29), (13, 6), (5, 2), (21, 10), (11, 26), (3, 12), (4, 6), (21, 5), (7, 22), (28, 13), (0, 8), (12, 18), (17, 10), (19, 29), (8, 26), (6, 3), (30, 0), (27, 6), (22, 27), (18, 8), (31, 28), (30, 13), (13, 28), (18, 16), (8, 26), (30, 5), (26, 29), (3, 8), (19, 14), (4, 14), (8, 30), (11, 15), (20, 31), (29, 26), (6, 19), (19, 25), (4, 22), (30, 6), (15, 16), (21, 7), (19, 2), (7, 7), (18, 8), (9, 1), (28, 30), (1, 5), (25, 11), (19, 23), (21, 7), (27, 15), (10, 11), (20, 8), (12, 10), (7, 15), (13, 27), (31, 5), (19, 21), (1, 8), (6, 0), (22, 0), (15, 4), (6, 25), (23, 26), (9, 3), (28, 11), (11, 5), (9, 19), (20, 19), (28, 28), (15, 4), (12, 17), (24, 15), (26, 29), (27, 13), (20, 13), (20, 23), (12, 21), (25, 29), (2, 10), (15, 4), (16, 7), (25, 29), (1, 2), (9, 8), (10, 15), (5, 21), (20, 13), (23, 26), (12, 9), (17, 1), (26, 31), (6, 16), (7, 20), (8, 27), (24, 5), (31, 28), (10, 20), (25, 19), (6, 9), (19, 20), (25, 21), (16, 22), (24, 21), (29, 3), (1, 6), (6, 27), (3, 12), (0, 28), (23, 9), (22, 10), (16, 20), (21, 7), (16, 27), (4, 3), (26, 13), (14, 26), (19, 4), (7, 22), (13, 12), (26, 31), (30, 3), (3, 12), (28, 13), (23, 2), (18, 0), (13, 15), (1, 16), (20, 17), (27, 6), (25, 27), (23, 26), (31, 23), (21, 21), (14, 30), (29, 5), (24, 24), (15, 4), (11, 16), (12, 5), (13, 6), (2, 18), (25, 7), (10, 7), (12, 21), (10, 5), (17, 6), (20, 13), (12, 21), (9, 13), (23, 19), (23, 3), (8, 24), (9, 10), (29, 3), (29, 18), (25, 19), (22, 29), (5, 10), (29, 23), (9, 1), (30, 1), (28, 30), (6, 23), (19, 16), (13, 28), (30, 1), (20, 22), (16, 7), (15, 13), (17, 31), (12, 12), (26, 11), (8, 17), (25, 19), (8, 24), (6, 31), (17, 5), (30, 11), (23, 14), (31, 31), (27, 22), (23, 22), (29, 23), (13, 18), (2, 10), (15, 12), (25, 19), (27, 5), (29, 23), (17, 17), (28, 28), (7, 9), (16, 7), (20, 13), (23, 7), (30, 27), (11, 27), (8, 2), (12, 18), (18, 26), (9, 29), (3, 8), (28, 30), (29, 5), (24, 17), (12, 2), (1, 6), (2, 1), (28, 28), (25, 29), (21, 10), (21, 24), (1, 2), (31, 15), (0, 8), (30, 16), (24, 15), (14, 2), (17, 26), (7, 0), (24, 26), (17, 12), (30, 3), (8, 25), (1, 25), (26, 15), (20, 28), (24, 14), (29, 18), (17, 29), (10, 11), (30, 27), (2, 1), (9, 17), (26, 12), (8, 7), (14, 2), (22, 19), (24, 1), (14, 2), (23, 2), (20, 19), (8, 7), (14, 8), (24, 31), (8, 11), (7, 11), (4, 0), (6, 20), (17, 1), (1, 11), (25, 7), (18, 31), (22, 19), (16, 26), (0, 13), (27, 17), (9, 14), (25, 27), (12, 2), (26, 1), (19, 21), (2, 25), (3, 19), (2, 29), (10, 27), (3, 11), (5, 13), (29, 19), (21, 10), (11, 3), (8, 2), (31, 31), (19, 6), (18, 10), (3, 31), (6, 8), (15, 11), (24, 26), (1, 11), (3, 19), (21, 0), (6, 23), (0, 19), (4, 24), (1, 14), (17, 17), (1, 3), (17, 10), (31, 31), (15, 8), (14, 8), (3, 25), (12, 2), (25, 5), (16, 20), (2, 18), (28, 2), (22, 14), (0, 8), (5, 18), (24, 7), (11, 8), (1, 11), (13, 18), (17, 24), (1, 14), (30, 0), (26, 0), (31, 31), (1, 12), (1, 16), (17, 2), (6, 16), (29, 19), (7, 15), (7, 2), (17, 11), (28, 2), (11, 23), (11, 27), (5, 11), (0, 23), (15, 24), (20, 31), (19, 20), (13, 0), (7, 20), (1, 21), (31, 12), (31, 28), (2, 1), (27, 6), (26, 31), (24, 21), (21, 8), (30, 9), (28, 15), (28, 30), (31, 18), (3, 19), (30, 8), (2, 29), (20, 19), (29, 3), (5, 18), (15, 11), (26, 24), (28, 8), (24, 22), (17, 2), (18, 12), (7, 13), (10, 31), (6, 6), (28, 0), (23, 31), (15, 4), (25, 17), (18, 26), (5, 9), (9, 17), (1, 31), (30, 0), (12, 7), (7, 29), (19, 29), (4, 0), (16, 20), (21, 24), (23, 3), (3, 29), (13, 5), (4, 14), (17, 20), (10, 2), (1, 20), (29, 13), (4, 5), (9, 14), (16, 28), (24, 27), (1, 16), (21, 16), (3, 25), (4, 14), (21, 3), (1, 6), (6, 19), (21, 29), (13, 18), (18, 31), (17, 23), (19, 26), (7, 11), (28, 1), (20, 23), (17, 31), (6, 28), (13, 25), (1, 31), (30, 5), (15, 29), (27, 27), (7, 15), (24, 24), (23, 16), (25, 0), (30, 16), (21, 8), (27, 13), (22, 31), (11, 15), (23, 26), (22, 27), (6, 27), (2, 27), (3, 15), (25, 7), (21, 4), (15, 17), (24, 27), (4, 17), (24, 14), (27, 20), (12, 9), (25, 23), (7, 9), (1, 16), (23, 2), (21, 24), (28, 9), (26, 13), (19, 26), (10, 30), (27, 20), (8, 30), (9, 14), (19, 4), (12, 18), (16, 0), (30, 1), (10, 10), (13, 0), (5, 9), (9, 9), (13, 0), (30, 6), (25, 11), (22, 23), (22, 5), (15, 14), (29, 9), (2, 2), (20, 14), (26, 15), (1, 4), (12, 5), (12, 13), (18, 0), (16, 22), (18, 31), (17, 28), (13, 22), (27, 3), (12, 21), (17, 3), (20, 17), (4, 14), (23, 9), (9, 0), (22, 19), (11, 29), (25, 11), (1, 11), (6, 20), (20, 11), (25, 27), (17, 28), (28, 1), (2, 20), (16, 1), (6, 20), (7, 9), (19, 4), (11, 23), (13, 6), (15, 24), (25, 19), (7, 29), (1, 8), (18, 15), (18, 8), (30, 5), (15, 23), (23, 31), (17, 20), (26, 2), (8, 24), (23, 16), (28, 25), (24, 9), (23, 0), (20, 6), (26, 29), (17, 10), (9, 10), (4, 6), (28, 9), (30, 5), (5, 2), (28, 28), (16, 7), (5, 31), (3, 11), (8, 20), (7, 3), (1, 12), (23, 3), (27, 27), (24, 24), (8, 6), (4, 22), (31, 31), (9, 1), (17, 10), (14, 16), (14, 30), (11, 15), (10, 11), (13, 22), (5, 7), (1, 25), (5, 13), (18, 21), (10, 20), (2, 2), (19, 25), (19, 5), (23, 22), (23, 26), (7, 11), (21, 3), (18, 0), (10, 26), (22, 17), (3, 4), (20, 10), (23, 19), (8, 5), (24, 24), (27, 27), (23, 3), (1, 12), (4, 5), (6, 29), (1, 25), (13, 5), (28, 13), (13, 25), (15, 17), (16, 0), (31, 28), (9, 14), (15, 23), (6, 9), (14, 20), (6, 31), (28, 8), (2, 3), (2, 10), (25, 29), (18, 21), (3, 12), (2, 2), (15, 17), (15, 4), (29, 21), (22, 19), (1, 21), (18, 8), (8, 26), (26, 25), (17, 12), (26, 15), (21, 10), (0, 7), (4, 24), (15, 11), (1, 12), (4, 18), (25, 17), (12, 2), (21, 5), (18, 31), (21, 3), (15, 29), (24, 26), (2, 27), (17, 17), (13, 5), (6, 20), (11, 23), (27, 6), (30, 1), (4, 6), (19, 1), (1, 4), (2, 10), (22, 29), (8, 27), (13, 3), (18, 16), (11, 29), (16, 15), (6, 27), (6, 24), (28, 25), (24, 5), (28, 11), (23, 2), (3, 31), (5, 10), (27, 30), (12, 2), (12, 5), (27, 22), (15, 31), (29, 3), (17, 17), (24, 1), (1, 3), (7, 2), (20, 22), (4, 31), (5, 18), (12, 18), (8, 20), (27, 27), (7, 2), (30, 13), (7, 3), (13, 18), (19, 16), (12, 5), (29, 16), (6, 23), (18, 14), (13, 18), (4, 0), (19, 28), (23, 9), (27, 15), (23, 12), (12, 22), (17, 5), (14, 2), (16, 7), (23, 0), (16, 22), (4, 16), (5, 18), (25, 21), (24, 5), (22, 23), (2, 24), (19, 4), (27, 3), (12, 13), (10, 21), (22, 10), (2, 18), (23, 7), (25, 21), (10, 31), (10, 23), (1, 24), (23, 12), (1, 25), (31, 12), (18, 14), (30, 26), (21, 21), (26, 5), (11, 7), (13, 12), (19, 5), (0, 30), (15, 17), (0, 7), (12, 25), (20, 28), (5, 16), (11, 27), (25, 9), (20, 31), (9, 23), (31, 9), (16, 20), (7, 20), (4, 22), (1, 8), (29, 16), (9, 3), (24, 10), (0, 29), (24, 22), (13, 23), (5, 2), (0, 28), (4, 18), (15, 16), (10, 27), (16, 20), (5, 11), (17, 10), (18, 21), (17, 14), (10, 18), (13, 10), (5, 2)]"
3,"[(18, 31), (20, 8), (7, 15), (5, 9), (30, 13), (24, 7), (1, 19), (13, 5), (17, 26), (17, 6), (24, 28), (22, 27), (5, 13), (18, 31), (23, 19), (30, 20), (3, 24), (28, 11), (25, 21), (27, 17), (17, 3), (1, 19), (6, 24), (13, 28), (12, 12), (16, 20), (17, 14), (24, 28), (27, 23), (0, 29), (0, 27), (8, 30), (27, 23), (24, 24), (13, 3), (21, 14), (13, 18), (10, 4), (27, 20), (16, 22), (4, 30), (15, 8), (5, 2), (22, 10), (11, 26), (3, 12), (4, 6), (21, 5), (9, 21), (28, 15), (1, 8), (12, 18), (15, 10), (19, 29), (8, 25), (6, 3), (30, 1), (27, 7), (24, 27), (17, 6), (31, 26), (29, 12), (13, 30), (19, 16), (8, 24), (30, 7), (25, 29), (3, 8), (20, 14), (3, 12), (6, 31), (11, 15), (19, 29), (30, 26), (6, 19), (19, 25), (4, 24), (30, 6), (13, 18), (21, 7), (21, 0), (7, 7), (18, 9), (9, 0), (28, 30), (1, 5), (25, 11), (18, 21), (23, 7), (27, 17), (10, 11), (18, 8), (13, 10), (7, 15), (13, 27), (30, 5), (20, 19), (1, 8), (6, 0), (21, 0), (13, 3), (6, 25), (22, 27), (9, 3), (30, 10), (11, 3), (9, 19), (22, 19), (30, 27), (17, 5), (10, 18), (24, 15), (27, 30), (26, 13), (18, 12), (19, 25), (13, 22), (25, 29), (2, 10), (17, 3), (16, 7), (25, 29), (1, 3), (9, 10), (11, 15), (4, 22), (20, 13), (23, 26), (10, 9), (17, 1), (26, 31), (8, 17), (6, 19), (10, 26), (22, 4), (30, 27), (10, 20), (25, 19), (5, 9), (18, 20), (24, 21), (18, 21), (25, 23), (29, 3), (1, 4), (8, 28), (3, 11), (2, 29), (21, 10), (22, 10), (17, 20), (21, 7), (16, 26), (3, 4), (28, 15), (14, 26), (19, 2), (7, 22), (12, 13), (26, 31), (30, 3), (1, 11), (28, 13), (23, 3), (16, 0), (15, 14), (3, 16), (20, 17), (27, 6), (26, 25), (23, 26), (31, 25), (22, 19), (14, 29), (30, 5), (22, 23), (15, 4), (9, 17), (12, 7), (14, 8), (2, 18), (23, 7), (8, 7), (12, 21), (10, 5), (16, 7), (20, 13), (11, 21), (10, 13), (22, 19), (21, 3), (8, 24), (10, 10), (31, 3), (29, 17), (27, 20), (22, 29), (5, 10), (29, 21), (11, 0), (30, 3), (27, 30), (4, 24), (21, 16), (14, 26), (30, 0), (20, 22), (16, 7), (14, 15), (15, 29), (11, 12), (24, 9), (8, 17), (27, 20), (10, 23), (8, 30), (17, 3), (30, 11), (23, 12), (31, 31), (27, 21), (22, 22), (28, 25), (13, 18), (2, 10), (17, 12), (25, 19), (26, 5), (31, 23), (17, 17), (28, 28), (8, 11), (14, 8), (19, 11), (21, 8), (29, 26), (12, 27), (8, 2), (13, 18), (19, 26), (10, 29), (3, 8), (28, 28), (27, 5), (24, 17), (14, 2), (1, 8), (4, 3), (28, 29), (26, 29), (20, 8), (21, 24), (1, 2), (29, 13), (2, 10), (29, 16), (25, 17), (16, 1), (17, 26), (7, 0), (24, 26), (17, 12), (30, 5), (8, 25), (1, 25), (24, 14), (21, 29), (23, 14), (29, 19), (15, 29), (12, 10), (30, 27), (0, 0), (9, 17), (26, 13), (9, 9), (14, 2), (22, 19), (26, 2), (14, 2), (22, 0), (20, 19), (8, 5), (12, 7), (24, 31), (7, 11), (5, 11), (4, 0), (6, 20), (18, 0), (1, 11), (27, 6), (19, 31), (22, 17), (16, 24), (1, 14), (25, 17), (10, 15), (25, 27), (12, 2), (26, 1), (18, 21), (2, 27), (3, 19), (0, 30), (12, 27), (3, 12), (5, 13), (29, 20), (20, 10), (13, 3), (8, 2), (31, 31), (20, 8), (17, 10), (3, 31), (6, 8), (15, 12), (25, 27), (1, 12), (3, 19), (21, 0), (6, 22), (1, 17), (4, 26), (1, 14), (17, 17), (1, 5), (17, 10), (31, 29), (15, 10), (12, 9), (2, 25), (10, 2), (25, 7), (17, 20), (2, 18), (27, 2), (23, 12), (0, 8), (6, 19), (24, 8), (12, 7), (1, 11), (13, 18), (19, 23), (1, 12), (30, 0), (28, 1), (31, 31), (1, 11), (0, 15), (18, 0), (6, 16), (27, 21), (8, 13), (5, 2), (17, 11), (28, 1), (12, 25), (11, 29), (5, 11), (1, 24), (14, 24), (20, 31), (19, 20), (13, 0), (7, 21), (1, 21), (30, 13), (31, 28), (2, 1), (28, 6), (26, 31), (25, 19), (20, 8), (30, 10), (26, 15), (28, 30), (31, 16), (3, 19), (30, 7), (2, 29), (18, 20), (30, 1), (4, 18), (15, 9), (26, 24), (27, 7), (23, 20), (19, 2), (17, 11), (7, 15), (8, 30), (5, 4), (26, 1), (23, 31), (14, 2), (25, 17), (16, 26), (5, 7), (11, 16), (1, 30), (30, 1), (14, 8), (8, 30), (21, 29), (4, 0), (16, 20), (21, 24), (25, 3), (3, 29), (11, 5), (3, 15), (17, 20), (10, 2), (1, 21), (30, 13), (4, 4), (9, 14), (17, 29), (24, 27), (1, 17), (21, 16), (4, 26), (4, 14), (21, 3), (1, 8), (5, 18), (21, 29), (13, 17), (17, 29), (18, 21), (18, 26), (5, 11), (26, 0), (22, 23), (17, 31), (4, 30), (13, 23), (2, 31), (29, 5), (15, 29), (27, 27), (6, 16), (23, 22), (22, 17), (23, 0), (31, 16), (21, 8), (27, 15), (22, 31), (11, 14), (21, 24), (22, 28), (8, 28), (2, 28), (1, 14), (26, 9), (21, 3), (17, 17), (25, 27), (4, 18), (26, 15), (27, 20), (12, 9), (26, 23), (9, 8), (1, 16), (23, 2), (21, 24), (28, 11), (26, 13), (19, 28), (9, 29), (27, 20), (8, 30), (9, 14), (21, 4), (13, 18), (18, 0), (30, 0), (9, 10), (15, 1), (6, 9), (8, 11), (13, 0), (30, 5), (24, 13), (23, 22), (21, 5), (17, 12), (29, 9), (4, 0), (20, 13), (26, 15), (3, 4), (12, 5), (10, 13), (19, 1), (16, 22), (19, 29), (17, 29), (13, 22), (27, 3), (12, 21), (19, 4), (20, 17), (4, 14), (21, 8), (9, 0), (20, 19), (12, 27), (26, 12), (1, 11), (5, 21), (19, 11), (26, 29), (19, 29), (30, 3), (4, 22), (16, 0), (8, 20), (6, 9), (19, 6), (13, 23), (13, 6), (15, 26), (25, 17), (8, 28), (1, 8), (17, 14), (18, 10), (30, 7), (13, 23), (23, 31), (19, 20), (26, 0), (7, 22), (23, 16), (27, 27), (23, 9), (23, 2), (20, 8), (27, 27), (15, 10), (7, 11), (4, 6), (26, 9), (30, 3), (4, 0), (28, 29), (16, 7), (6, 31), (3, 11), (8, 20), (5, 4), (3, 11), (23, 3), (27, 27), (25, 23), (8, 5), (6, 22), (31, 31), (9, 1), (17, 10), (15, 14), (14, 28), (11, 15), (10, 10), (13, 23), (5, 6), (1, 25), (5, 13), (16, 22), (10, 18), (0, 0), (19, 24), (19, 4), (22, 23), (23, 26), (8, 13), (20, 3), (19, 1), (10, 26), (22, 17), (4, 6), (21, 8), (23, 20), (8, 7), (24, 22), (28, 28), (23, 3), (1, 12), (4, 5), (6, 28), (1, 25), (13, 5), (29, 13), (12, 25), (15, 17), (16, 1), (31, 28), (9, 14), (17, 23), (7, 11), (14, 20), (6, 31), (30, 7), (2, 1), (2, 10), (25, 29), (19, 23), (5, 13), (2, 1), (15, 16), (17, 5), (30, 21), (20, 19), (1, 21), (16, 7), (8, 26), (26, 25), (15, 14), (26, 15), (21, 10), (1, 5), (4, 22), (17, 10), (1, 14), (6, 20), (25, 19), (13, 0), (21, 5), (17, 31), (19, 1), (14, 28), (24, 24), (0, 27), (17, 17), (13, 5), (6, 20), (10, 23), (25, 6), (28, 2), (5, 6), (19, 1), (1, 4), (2, 10), (22, 29), (10, 27), (12, 5), (17, 16), (12, 31), (16, 15), (5, 27), (6, 25), (28, 25), (24, 5), (28, 12), (25, 3), (2, 31), (5, 9), (27, 30), (11, 0), (13, 3), (25, 21), (17, 31), (31, 3), (17, 17), (23, 2), (2, 3), (8, 2), (19, 23), (4, 30), (5, 16), (12, 18), (9, 19), (25, 27), (5, 2), (31, 15), (7, 3), (13, 18), (19, 16), (13, 5), (29, 16), (8, 24), (18, 14), (13, 18), (4, 0), (19, 28), (22, 10), (27, 17), (23, 12), (13, 23), (17, 5), (16, 2), (15, 9), (24, 1), (16, 20), (4, 16), (6, 19), (23, 19), (24, 5), (22, 23), (1, 22), (17, 5), (25, 4), (12, 15), (10, 19), (20, 10), (2, 16), (22, 5), (25, 19), (12, 31), (11, 23), (1, 25), (23, 12), (1, 24), (31, 12), (18, 12), (31, 28), (20, 19), (26, 5), (11, 8), (13, 12), (19, 5), (0, 30), (15, 17), (1, 6), (11, 26), (22, 28), (7, 15), (11, 29), (26, 11), (22, 29), (9, 21), (30, 11), (16, 20), (7, 21), (3, 22), (2, 10), (29, 18), (10, 2), (23, 12), (2, 29), (22, 22), (13, 25), (5, 2), (0, 27), (6, 16), (14, 16), (10, 27), (16, 20), (5, 13), (15, 9), (18, 21), (16, 16), (9, 17), (12, 10), (7, 2)]"
