rank,path_id,start_node,end_node,nodes,cost,time
13,56,"(0, 16)","(3, 31)","[(0, 16), (1, 17), (2, 18), (1, 19), (1, 20), (1, 21), (0, 22), (0, 23), (1, 24), (2, 24), (3, 25), (4, 26), (4, 27), (4, 28), (3, 29), (4, 30), (3, 31)]",20.142135623730955,16
14,55,"(0, 16)","(3, 31)","[(0, 16), (1, 17), (2, 18), (1, 19), (1, 20), (1, 21), (0, 22), (0, 23), (1, 24), (2, 24), (3, 25), (4, 26), (4, 27), (4, 28), (3, 29), (4, 30), (3, 31)]",20.142135623730955,16
15,44,"(0, 16)","(17, 23)","[(0, 16), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",20.72792206135786,17
16,4,"(0, 16)","(17, 23)","[(0, 16), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",20.72792206135786,17
17,36,"(28, 0)","(31, 15)","[(28, 0), (28, 1), (27, 2), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (30, 16), (31, 15)]",23.313708498984763,20
18,26,"(28, 0)","(31, 15)","[(28, 0), (28, 1), (27, 2), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (30, 16), (31, 15)]",23.313708498984763,20
19,25,"(28, 0)","(31, 15)","[(28, 0), (28, 1), (27, 2), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (30, 16), (31, 15)]",23.313708498984763,20
20,10,"(6, 31)","(17, 23)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (5, 28), (6, 28), (7, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (9, 23), (10, 22), (11, 22), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",25.142135623730955,21
21,45,"(6, 31)","(17, 23)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (5, 28), (6, 28), (7, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (9, 23), (10, 22), (11, 22), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",25.142135623730955,21
22,43,"(6, 31)","(17, 23)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (5, 28), (6, 28), (7, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (9, 23), (10, 22), (11, 22), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",25.142135623730955,21
23,9,"(6, 31)","(17, 23)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (5, 28), (6, 28), (7, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (9, 23), (10, 22), (11, 22), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",25.142135623730955,21
24,20,"(20, 23)","(31, 15)","[(20, 23), (21, 24), (22, 23), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",25.970562748477146,21
25,35,"(20, 23)","(31, 15)","[(20, 23), (21, 24), (22, 23), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",25.970562748477146,21
26,19,"(20, 23)","(31, 15)","[(20, 23), (21, 24), (22, 23), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",25.970562748477146,21
27,59,"(20, 23)","(3, 31)","[(20, 23), (19, 23), (18, 24), (17, 25), (16, 26), (16, 27), (16, 28), (15, 29), (14, 29), (13, 30), (12, 31), (11, 30), (10, 29), (9, 29), (8, 28), (7, 29), (6, 28), (5, 28), (4, 28), (3, 29), (4, 30), (3, 31)]",26.798989873223338,21
28,24,"(20, 23)","(3, 31)","[(20, 23), (19, 23), (18, 24), (17, 25), (16, 26), (16, 27), (16, 28), (15, 29), (14, 29), (13, 30), (12, 31), (11, 30), (10, 29), (9, 29), (8, 28), (7, 29), (6, 28), (5, 28), (4, 28), (3, 29), (4, 30), (3, 31)]",26.798989873223338,21
29,15,"(14, 8)","(25, 0)","[(14, 8), (13, 9), (12, 9), (11, 8), (11, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0)]",28.798989873223338,23
30,40,"(14, 8)","(25, 0)","[(14, 8), (13, 9), (12, 9), (11, 8), (11, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0)]",28.798989873223338,23
31,39,"(14, 8)","(25, 0)","[(14, 8), (13, 9), (12, 9), (11, 8), (11, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0)]",28.798989873223338,23
32,54,"(28, 0)","(11, 8)","[(28, 0), (28, 1), (27, 2), (26, 1), (25, 0), (24, 1), (23, 2), (23, 3), (22, 4), (21, 3), (20, 3), (19, 2), (18, 2), (17, 1), (16, 1), (15, 1), (14, 2), (13, 3), (12, 2), (11, 3), (10, 4), (10, 5), (11, 6), (11, 7), (11, 8)]",30.213203435596434,24
33,29,"(28, 0)","(11, 8)","[(28, 0), (28, 1), (27, 2), (26, 1), (25, 0), (24, 1), (23, 2), (23, 3), (22, 4), (21, 3), (20, 3), (19, 2), (18, 2), (17, 1), (16, 1), (15, 1), (14, 2), (13, 3), (12, 2), (11, 3), (10, 4), (10, 5), (11, 6), (11, 7), (11, 8)]",30.213203435596434,24
34,11,"(6, 31)","(11, 8)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (4, 27), (4, 26), (3, 25), (2, 24), (1, 24), (0, 23), (0, 22), (1, 21), (1, 20), (1, 19), (2, 18), (1, 17), (0, 16), (0, 15), (1, 14), (0, 13), (1, 12), (1, 11), (2, 10), (3, 11), (4, 11), (5, 10), (6, 10), (7, 11), (8, 11), (9, 10), (10, 9), (11, 8)]",40.284271247461895,32
35,51,"(6, 31)","(11, 8)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (4, 27), (4, 26), (3, 25), (2, 24), (1, 24), (0, 23), (0, 22), (1, 21), (1, 20), (1, 19), (2, 18), (1, 17), (0, 16), (0, 15), (1, 14), (0, 13), (1, 12), (1, 11), (2, 10), (3, 11), (4, 11), (5, 10), (6, 10), (7, 11), (8, 11), (9, 10), (10, 9), (11, 8)]",40.2842712474619,32
36,23,"(20, 23)","(11, 8)","[(20, 23), (19, 23), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 23), (12, 22), (11, 21), (10, 21), (9, 21), (8, 20), (7, 20), (6, 19), (5, 18), (4, 17), (3, 16), (2, 16), (1, 16), (0, 15), (1, 14), (0, 13), (1, 12), (1, 11), (2, 10), (3, 11), (4, 11), (5, 10), (6, 10), (7, 11), (8, 11), (9, 10), (10, 9), (11, 8)]",42.284271247461895,34
37,53,"(20, 23)","(11, 8)","[(20, 23), (19, 23), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 23), (12, 22), (11, 21), (10, 21), (9, 21), (8, 20), (7, 20), (6, 19), (5, 18), (4, 17), (3, 16), (2, 16), (1, 16), (0, 15), (1, 14), (0, 13), (1, 12), (1, 11), (2, 10), (3, 11), (4, 11), (5, 10), (6, 10), (7, 11), (8, 11), (9, 10), (10, 9), (11, 8)]",42.2842712474619,34
38,3,"(0, 16)","(25, 0)","[(0, 16), (0, 15), (1, 14), (0, 13), (1, 12), (1, 11), (2, 10), (3, 11), (4, 11), (5, 10), (5, 9), (6, 8), (7, 7), (8, 7), (9, 7), (10, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0)]",42.69848480983499,34
39,38,"(0, 16)","(25, 0)","[(0, 16), (0, 15), (1, 14), (0, 13), (1, 12), (1, 11), (2, 10), (3, 11), (4, 11), (5, 10), (5, 9), (6, 8), (7, 7), (8, 7), (9, 7), (10, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0)]",42.69848480983499,34
40,37,"(0, 16)","(25, 0)","[(0, 16), (0, 15), (1, 14), (0, 13), (1, 12), (1, 11), (2, 10), (3, 11), (4, 11), (5, 10), (5, 9), (6, 8), (7, 7), (8, 7), (9, 7), (10, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0)]",42.69848480983499,34
41,58,"(14, 8)","(3, 31)","[(14, 8), (13, 9), (12, 9), (11, 8), (10, 9), (9, 10), (8, 11), (7, 11), (6, 10), (5, 11), (4, 11), (3, 11), (2, 10), (1, 11), (1, 12), (0, 13), (1, 14), (0, 15), (0, 16), (1, 17), (2, 18), (1, 19), (1, 20), (1, 21), (0, 22), (0, 23), (1, 24), (2, 24), (3, 25), (4, 26), (4, 27), (4, 28), (3, 29), (4, 30), (3, 31)]",43.11269837220808,34
42,46,"(14, 8)","(17, 23)","[(14, 8), (13, 9), (12, 9), (11, 8), (10, 9), (9, 10), (8, 11), (7, 11), (6, 10), (5, 11), (4, 11), (3, 11), (2, 10), (1, 11), (1, 12), (0, 13), (1, 14), (0, 15), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",43.11269837220808,34
43,16,"(14, 8)","(17, 23)","[(14, 8), (13, 9), (12, 9), (11, 8), (10, 9), (9, 10), (8, 11), (7, 11), (6, 10), (5, 10), (4, 11), (3, 11), (2, 10), (1, 11), (1, 12), (0, 13), (1, 14), (0, 15), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 23)]",43.11269837220809,34
44,18,"(14, 8)","(3, 31)","[(14, 8), (13, 9), (12, 9), (11, 8), (10, 9), (9, 10), (8, 11), (7, 11), (6, 10), (5, 10), (4, 11), (3, 11), (2, 10), (1, 11), (1, 12), (0, 13), (1, 14), (0, 15), (0, 16), (1, 17), (2, 18), (1, 19), (1, 20), (1, 21), (0, 22), (0, 23), (1, 24), (2, 24), (3, 25), (4, 26), (4, 27), (4, 28), (3, 29), (4, 30), (3, 31)]",43.11269837220809,34
45,41,"(20, 23)","(25, 0)","[(20, 23), (21, 24), (22, 23), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (28, 15), (27, 15), (26, 14), (26, 13), (26, 12), (25, 11), (24, 10), (24, 9), (24, 8), (24, 7), (25, 6), (25, 5), (25, 4), (25, 3), (26, 2), (26, 1), (25, 0)]",44.041630560342604,37
46,21,"(20, 23)","(25, 0)","[(20, 23), (21, 24), (22, 23), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (28, 15), (27, 15), (26, 14), (26, 13), (26, 12), (25, 11), (24, 10), (24, 9), (24, 8), (24, 7), (25, 6), (25, 5), (25, 4), (25, 3), (26, 2), (26, 1), (25, 0)]",44.04163056034261,37
47,28,"(28, 0)","(17, 23)","[(28, 0), (28, 1), (27, 2), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (29, 17), (29, 18), (29, 19), (29, 20), (30, 21), (31, 22), (31, 23), (31, 24), (30, 25), (29, 26), (28, 25), (28, 24), (27, 23), (26, 23), (25, 23), (24, 22), (23, 22), (22, 22), (21, 21), (20, 22), (19, 23), (18, 24), (17, 23)]",48.87005768508879,41
48,48,"(28, 0)","(17, 23)","[(28, 0), (28, 1), (27, 2), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (29, 17), (29, 18), (29, 19), (29, 20), (30, 21), (31, 22), (31, 23), (31, 24), (30, 25), (29, 26), (28, 25), (28, 24), (27, 23), (26, 23), (25, 23), (24, 22), (23, 22), (22, 22), (21, 21), (20, 22), (19, 23), (18, 24), (17, 23)]",48.870057685088796,41
49,2,"(0, 16)","(31, 15)","[(0, 16), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",49.69848480983498,41
50,32,"(0, 16)","(31, 15)","[(0, 16), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",49.69848480983498,41
51,31,"(0, 16)","(31, 15)","[(0, 16), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",49.69848480983498,41
52,1,"(0, 16)","(31, 15)","[(0, 16), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",49.69848480983498,41
53,30,"(0, 16)","(31, 15)","[(0, 16), (1, 16), (2, 16), (3, 16), (4, 17), (5, 18), (6, 19), (7, 20), (8, 20), (9, 21), (10, 21), (11, 21), (12, 22), (13, 23), (14, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",49.69848480983498,41
54,34,"(14, 8)","(31, 15)","[(14, 8), (13, 9), (12, 9), (11, 8), (11, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0), (26, 1), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (30, 16), (31, 15)]",51.11269837220807,42
55,14,"(14, 8)","(31, 15)","[(14, 8), (13, 9), (12, 9), (11, 8), (11, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0), (26, 1), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (30, 16), (31, 15)]",51.11269837220808,42
56,13,"(14, 8)","(31, 15)","[(14, 8), (13, 9), (12, 9), (11, 8), (11, 7), (11, 6), (10, 5), (10, 4), (11, 3), (12, 2), (13, 3), (14, 2), (15, 1), (16, 1), (17, 1), (18, 2), (19, 2), (20, 3), (21, 3), (22, 4), (23, 3), (23, 2), (24, 1), (25, 0), (26, 1), (26, 2), (25, 3), (25, 4), (25, 5), (25, 6), (24, 7), (24, 8), (24, 9), (24, 10), (25, 11), (26, 12), (26, 13), (26, 14), (27, 15), (28, 15), (29, 16), (30, 16), (31, 15)]",51.11269837220808,42
57,33,"(6, 31)","(31, 15)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (5, 28), (6, 28), (7, 29), (8, 28), (9, 29), (10, 29), (11, 30), (12, 31), (13, 30), (14, 29), (15, 29), (16, 28), (16, 27), (16, 26), (17, 25), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",53.76955262170045,43
58,8,"(6, 31)","(31, 15)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (5, 28), (6, 28), (7, 29), (8, 28), (9, 29), (10, 29), (11, 30), (12, 31), (13, 30), (14, 29), (15, 29), (16, 28), (16, 27), (16, 26), (17, 25), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",53.769552621700456,43
59,7,"(6, 31)","(31, 15)","[(6, 31), (5, 31), (4, 30), (3, 29), (4, 28), (5, 28), (6, 28), (7, 29), (8, 28), (9, 29), (10, 29), (11, 30), (12, 31), (13, 30), (14, 29), (15, 29), (16, 28), (16, 27), (16, 26), (17, 25), (18, 24), (19, 23), (20, 22), (21, 21), (22, 22), (23, 22), (24, 22), (25, 23), (26, 23), (27, 23), (28, 24), (28, 25), (29, 26), (30, 25), (31, 24), (31, 23), (31, 22), (30, 21), (29, 20), (29, 19), (29, 18), (29, 17), (30, 16), (31, 15)]",53.769552621700456,43
