time_step,path_id,nodes,cost,time,completed
1,1,"[(0, 16), (0, 15)]",1.0,1,False
1,2,"[(0, 16), (0, 15)]",1.0,1,False
1,3,"[(0, 16), (0, 15)]",1.0,1,False
1,4,"[(0, 16), (0, 15)]",1.0,1,False
1,5,"[(0, 16), (0, 15)]",1.0,1,False
1,6,"[(0, 16), (0, 15)]",1.0,1,False
1,7,"[(6, 31), (5, 31)]",1.0,1,False
1,8,"[(6, 31), (5, 31)]",1.0,1,False
1,9,"[(6, 31), (5, 31)]",1.0,1,False
1,10,"[(6, 31), (5, 31)]",1.0,1,False
1,11,"[(6, 31), (5, 31)]",1.0,1,False
1,12,"[(6, 31), (5, 31)]",1.0,1,False
1,13,"[(14, 8), (14, 9)]",1.0,1,False
1,14,"[(14, 8), (14, 9)]",1.0,1,False
1,15,"[(14, 8), (14, 9)]",1.0,1,False
1,16,"[(14, 8), (14, 9)]",1.0,1,False
1,17,"[(14, 8), (14, 9)]",1.0,1,False
1,18,"[(14, 8), (14, 9)]",1.0,1,False
1,19,"[(20, 23), (19, 23)]",1.0,1,False
1,20,"[(20, 23), (19, 23)]",1.0,1,False
1,21,"[(20, 23), (19, 23)]",1.0,1,False
1,22,"[(20, 23), (19, 23)]",1.0,1,False
1,23,"[(20, 23), (19, 23)]",1.0,1,False
1,24,"[(20, 23), (19, 23)]",1.0,1,False
1,25,"[(28, 0), (28, 1)]",1.0,1,False
1,26,"[(28, 0), (28, 1)]",1.0,1,False
1,27,"[(28, 0), (28, 1)]",1.0,1,False
1,28,"[(28, 0), (28, 1)]",1.0,1,False
1,29,"[(28, 0), (28, 1)]",1.0,1,False
1,30,"[(28, 0), (28, 1)]",1.0,1,False
1,31,"[(31, 16), (31, 15)]",1.0,1,False
1,32,"[(31, 16), (31, 15)]",1.0,1,False
1,33,"[(31, 16), (31, 15)]",1.0,1,False
1,34,"[(31, 16), (31, 15)]",1.0,1,False
1,35,"[(31, 16), (31, 15)]",1.0,1,False
1,36,"[(31, 16), (31, 15)]",1.0,1,False
1,37,"[(26, 0), (25, 0)]",1.0,1,False
1,38,"[(26, 0), (25, 0)]",1.0,1,False
1,39,"[(26, 0), (25, 0)]",1.0,1,False
1,40,"[(26, 0), (25, 0)]",1.0,1,False
1,41,"[(26, 0), (25, 0)]",1.0,1,False
1,42,"[(26, 0), (25, 0)]",1.0,1,False
1,43,"[(17, 24), (17, 23)]",1.0,1,False
1,44,"[(17, 24), (17, 23)]",1.0,1,False
1,45,"[(17, 24), (17, 23)]",1.0,1,False
1,46,"[(17, 24), (17, 23)]",1.0,1,False
1,47,"[(17, 24), (17, 23)]",1.0,1,False
1,48,"[(17, 24), (17, 23)]",1.0,1,False
1,49,"[(10, 8), (11, 8)]",1.0,1,False
1,50,"[(10, 8), (11, 8)]",1.0,1,False
1,51,"[(10, 8), (11, 8)]",1.0,1,False
1,52,"[(10, 8), (11, 8)]",1.0,1,False
1,53,"[(10, 8), (11, 8)]",1.0,1,False
1,54,"[(10, 8), (11, 8)]",1.0,1,False
1,55,"[(2, 31), (3, 31)]",1.0,1,False
1,56,"[(2, 31), (3, 31)]",1.0,1,False
1,57,"[(2, 31), (3, 31)]",1.0,1,False
1,58,"[(2, 31), (3, 31)]",1.0,1,False
1,59,"[(2, 31), (3, 31)]",1.0,1,False
1,60,"[(2, 31), (3, 31)]",1.0,1,False
2,1,"[(0, 16), (1, 16), (2, 16)]",2.0,2,False
2,2,"[(0, 16), (1, 16), (2, 16)]",2.0,2,False
2,3,"[(0, 16), (1, 16), (2, 16)]",2.0,2,False
2,4,"[(0, 16), (1, 16), (2, 16)]",2.0,2,False
2,5,"[(0, 16), (1, 16), (2, 16)]",2.0,2,False
2,6,"[(0, 16), (1, 16), (2, 16)]",2.0,2,False
2,7,"[(6, 31), (5, 31), (4, 31)]",2.0,2,False
2,8,"[(6, 31), (5, 31), (4, 31)]",2.0,2,False
2,9,"[(6, 31), (5, 31), (4, 31)]",2.0,2,False
2,10,"[(6, 31), (5, 31), (4, 31)]",2.0,2,False
2,11,"[(6, 31), (5, 31), (4, 31)]",2.0,2,False
2,12,"[(6, 31), (5, 31), (4, 31)]",2.0,2,False
2,13,"[(14, 8), (13, 9), (12, 9)]",2.414213562373095,2,False
2,14,"[(14, 8), (13, 9), (12, 9)]",2.414213562373095,2,False
2,15,"[(14, 8), (13, 9), (12, 9)]",2.414213562373095,2,False
2,16,"[(14, 8), (13, 9), (12, 9)]",2.414213562373095,2,False
