time_step,positions
1,"[(31, 29), (29, 6), (26, 30), (0, 10), (18, 22), (29, 5), (18, 0), (8, 1), (22, 12), (28, 7), (26, 6), (7, 8), (31, 3), (11, 5), (15, 10), (17, 12), (21, 3), (21, 27), (26, 21), (17, 6), (19, 19), (31, 7), (5, 18), (29, 19), (8, 9), (5, 24), (9, 24), (10, 8), (11, 13), (14, 14), (9, 18), (8, 13), (10, 26), (7, 29), (14, 3), (6, 17), (14, 22), (29, 19), (4, 22), (27, 15), (10, 30), (7, 16), (10, 23), (1, 31), (24, 11), (13, 19), (29, 31), (27, 30), (25, 9), (26, 14), (26, 14), (7, 16), (1, 10), (27, 30), (14, 1), (6, 21), (4, 10), (10, 16), (1, 12), (1, 28), (9, 30), (31, 12), (10, 0), (15, 9), (4, 4), (1, 3), (21, 25), (17, 28), (14, 3), (2, 12), (14, 31), (1, 5), (13, 19), (1, 20), (9, 10), (4, 29), (28, 29), (10, 0), (8, 7), (1, 25), (17, 7), (3, 9), (24, 2), (20, 6), (3, 9), (27, 28), (31, 29), (1, 10), (25, 19), (17, 6), (22, 3), (24, 6), (14, 27), (29, 19), (16, 16), (14, 14), (3, 23), (9, 5), (6, 28), (13, 4), (28, 25), (10, 0), (29, 3), (14, 1), (28, 12), (22, 16), (12, 14), (31, 20), (31, 24), (20, 23), (27, 6), (26, 24), (30, 31), (7, 6), (10, 18), (30, 22), (8, 11), (5, 11), (6, 21), (28, 12), (20, 30), (28, 19), (10, 21), (23, 26), (2, 28), (8, 5), (1, 24), (23, 15), (29, 28), (5, 31), (23, 0), (19, 25), (22, 16), (9, 30), (24, 14), (6, 5), (27, 17), (14, 3), (12, 31), (4, 14), (28, 1), (24, 8), (1, 16), (21, 25), (24, 4), (7, 14), (2, 28), (5, 26), (30, 26), (24, 2), (17, 4), (24, 26), (21, 24), (17, 21), (8, 1), (4, 4), (8, 8), (18, 3), (1, 12), (30, 2), (2, 14), (13, 17), (30, 26), (18, 31), (25, 9), (17, 26), (20, 25), (1, 31), (25, 20), (17, 4), (10, 4), (2, 12), (1, 12), (30, 12), (23, 24), (4, 2), (14, 23), (15, 25), (7, 21), (9, 17), (24, 14), (29, 31), (19, 16), (21, 15), (5, 1), (11, 27), (15, 10), (14, 27), (1, 28), (30, 22), (27, 17), (2, 28), (31, 25), (5, 1), (23, 5), (16, 10), (7, 30), (28, 11), (0, 10), (25, 12), (12, 12), (11, 13), (13, 7), (7, 11), (2, 7), (19, 4), (5, 23), (6, 9), (1, 12), (0, 25), (22, 18), (14, 14), (20, 25), (4, 13), (20, 30), (12, 29), (23, 22), (27, 17), (16, 31), (15, 19), (28, 12), (3, 31), (3, 1), (20, 6), (7, 6), (22, 23), (31, 10), (31, 15), (14, 8), (10, 22), (26, 6), (15, 19), (18, 24), (23, 29), (7, 26), (7, 24), (21, 12), (4, 18), (29, 28), (27, 19), (7, 18), (10, 22), (15, 6), (10, 21), (18, 28), (15, 19), (21, 27), (28, 28), (19, 11), (0, 8), (7, 17), (29, 22), (10, 0), (1, 21), (3, 9), (9, 5), (17, 0), (1, 31), (4, 24), (26, 31), (12, 24), (15, 10), (20, 12), (3, 8), (27, 19), (11, 9), (25, 8), (16, 24), (20, 1), (31, 12), (10, 30), (17, 28), (0, 8), (5, 14), (22, 8), (30, 14), (29, 8), (1, 24), (23, 15), (10, 26), (14, 1), (16, 15), (30, 18), (27, 13), (12, 12), (24, 28), (19, 8), (9, 24), (20, 30), (11, 23), (24, 29), (30, 22), (22, 16), (16, 10), (0, 1), (15, 24), (8, 4), (30, 26), (10, 19), (27, 23), (29, 15), (26, 14), (2, 18), (1, 25), (30, 2), (6, 10), (12, 1), (1, 23), (15, 10), (26, 26), (6, 7), (13, 19), (30, 22), (17, 17), (20, 25), (25, 20), (3, 9), (23, 24), (15, 6), (31, 10), (6, 28), (5, 21), (27, 6), (24, 26), (30, 22), (15, 1), (26, 28), (9, 20), (23, 1), (26, 26), (7, 10), (14, 22), (14, 22), (30, 24), (21, 15), (27, 3), (9, 18), (26, 23), (27, 0), (22, 30), (3, 22), (14, 26), (3, 31), (31, 23), (29, 9), (5, 1), (2, 7), (11, 4), (29, 25), (8, 26), (4, 29), (1, 21), (22, 30), (29, 22), (12, 5), (30, 12), (10, 26), (23, 7), (13, 26), (6, 13), (8, 1), (4, 10), (27, 21), (23, 13), (10, 23), (15, 30), (22, 22), (4, 15), (6, 28), (22, 1), (17, 23), (30, 12), (18, 8), (7, 20), (25, 19), (3, 22), (3, 23), (26, 26), (19, 17), (29, 22), (14, 7), (28, 3), (27, 17), (3, 4), (30, 15), (1, 8), (13, 22), (6, 30), (17, 12), (27, 15), (31, 9), (11, 24), (1, 12), (1, 20), (9, 28), (1, 31), (4, 27), (1, 12), (31, 0), (27, 30), (21, 27), (2, 0), (9, 10), (13, 17), (28, 10), (16, 24), (20, 19), (14, 3), (19, 25), (12, 31), (14, 17), (23, 24), (5, 18), (16, 13), (22, 17), (1, 5), (22, 31), (14, 22), (26, 26), (14, 3), (8, 15), (30, 14), (9, 18), (2, 28), (21, 20), (25, 22), (6, 5), (24, 3), (22, 9), (30, 2), (13, 26), (0, 1), (10, 19), (4, 10), (2, 18), (4, 29), (14, 13), (11, 5), (18, 11), (1, 14), (26, 28), (7, 14), (30, 18), (5, 26), (11, 13), (24, 3), (1, 2), (16, 20), (0, 15), (24, 26), (1, 25), (15, 19), (13, 4), (30, 31), (0, 7), (2, 28), (16, 13), (4, 13), (17, 23), (9, 30), (12, 14), (11, 28), (19, 17), (31, 3), (31, 10), (10, 0), (7, 11), (9, 20), (7, 6), (1, 24), (18, 8), (18, 18), (4, 4), (12, 2), (25, 20), (27, 30), (14, 23), (16, 24), (30, 31), (5, 7), (10, 1), (1, 31), (12, 0), (10, 2), (7, 20), (5, 7), (20, 16), (16, 28), (6, 5), (15, 25), (6, 22), (16, 16), (22, 9), (17, 26), (15, 16), (6, 5), (19, 4), (24, 26), (5, 14), (11, 9), (1, 14), (24, 14), (13, 19), (2, 18), (28, 0), (2, 12), (17, 3), (11, 4), (9, 24), (9, 5), (16, 15), (29, 0), (27, 13), (29, 3), (2, 12), (16, 24), (5, 11), (11, 8), (28, 10), (1, 8), (21, 27), (4, 24), (16, 28), (3, 20), (17, 3), (27, 4), (14, 1), (14, 13), (3, 2), (30, 17), (14, 13), (27, 2), (8, 1), (17, 0), (8, 29), (30, 14), (10, 26), (9, 5), (1, 10), (23, 5), (23, 29), (22, 12), (29, 3), (10, 18), (30, 2), (20, 0), (31, 5), (15, 14), (28, 25), (15, 1), (6, 15), (6, 3), (10, 26), (4, 27), (27, 6), (20, 7), (15, 0), (23, 30), (23, 7), (12, 31), (25, 16), (20, 8), (1, 17), (16, 13), (5, 11), (23, 30), (1, 21), (27, 25), (18, 3), (30, 26), (26, 2), (28, 29), (30, 22), (20, 28), (5, 7), (17, 28), (10, 16), (31, 29), (11, 9), (26, 18), (19, 16), (18, 0), (11, 4), (18, 3), (14, 23), (29, 22), (1, 26), (5, 7), (12, 31), (4, 18), (22, 9), (27, 17), (22, 8), (29, 31), (1, 31), (15, 1), (28, 1), (17, 4), (19, 13), (15, 21), (13, 17), (3, 17), (13, 19), (9, 5), (6, 0), (31, 29), (20, 8), (6, 20), (11, 11), (28, 24), (21, 4), (8, 26), (2, 14), (19, 28), (15, 24), (22, 12), (1, 7), (1, 20), (7, 22), (13, 19), (10, 2), (22, 9), (7, 30), (27, 19), (3, 20), (4, 27), (26, 23), (1, 20), (6, 7), (11, 8), (8, 2), (13, 19), (22, 8), (16, 31), (14, 8), (18, 4), (10, 8), (22, 17), (29, 22), (18, 23), (9, 30), (1, 22), (12, 17), (21, 25), (12, 29), (20, 2), (29, 7), (4, 16), (7, 0), (29, 1), (30, 26), (6, 5), (17, 0), (18, 13), (19, 10), (11, 11), (1, 12), (20, 6), (12, 17), (22, 31), (4, 4), (12, 1), (30, 2), (17, 4), (18, 15), (1, 28), (19, 28), (24, 18), (1, 17), (30, 22), (1, 12), (1, 4), (24, 2), (20, 30), (6, 28), (10, 19), (5, 0), (10, 15), (20, 14), (27, 13), (15, 19), (21, 12), (10, 16), (11, 11), (3, 20), (2, 15), (25, 0), (20, 17), (26, 23), (22, 26), (6, 15), (26, 6), (4, 18), (30, 17), (26, 24), (1, 22), (13, 19), (13, 17), (7, 28), (2, 28), (31, 10), (23, 24), (21, 20), (19, 10), (30, 12), (15, 9), (1, 5), (9, 20), (19, 28), (14, 29), (5, 1), (13, 7), (30, 22), (20, 0), (27, 8), (10, 8), (14, 26), (1, 12), (23, 0), (27, 15), (27, 3), (13, 10), (1, 24), (30, 17), (23, 24), (15, 1), (26, 20), (3, 22), (13, 10), (7, 26), (20, 25), (6, 5), (29, 3), (14, 29), (4, 15), (23, 8), (8, 4), (3, 4), (3, 9), (30, 22), (19, 25), (17, 22), (15, 25), (20, 28), (18, 29), (27, 17), (29, 19), (26, 26), (2, 20), (7, 18), (9, 20), (2, 18), (11, 9), (4, 29), (7, 26), (7, 24), (15, 1), (16, 5), (27, 25), (26, 12), (11, 24), (10, 4)]"
2,"[(31, 29), (29, 7), (26, 30), (0, 10), (18, 20), (29, 5), (17, 0), (8, 2), (21, 12), (29, 8), (24, 6), (6, 9), (31, 5), (11, 6), (15, 10), (18, 13), (21, 3), (21, 27), (26, 23), (15, 7), (20, 19), (31, 7), (5, 18), (29, 19), (10, 9), (6, 24), (9, 24), (12, 6), (11, 11), (12, 14), (7, 18), (8, 13), (10, 26), (6, 28), (14, 1), (7, 17), (13, 22), (29, 19), (5, 23), (27, 15), (10, 30), (7, 17), (8, 23), (1, 31), (26, 11), (13, 19), (29, 31), (26, 31), (25, 9), (27, 15), (24, 14), (7, 17), (1, 10), (27, 30), (15, 0), (5, 21), (5, 9), (8, 15), (2, 12), (0, 27), (9, 30), (30, 14), (10, 0), (15, 7), (6, 5), (1, 3), (21, 25), (16, 28), (14, 1), (2, 12), (12, 31), (1, 5), (14, 17), (1, 20), (9, 10), (3, 31), (29, 29), (10, 0), (9, 5), (0, 25), (15, 7), (3, 8), (24, 3), (19, 4), (3, 9), (26, 30), (31, 29), (1, 10), (25, 19), (15, 7), (23, 1), (24, 4), (14, 27), (29, 19), (16, 15), (14, 13), (1, 25), (11, 6), (6, 28), (14, 3), (26, 27), (10, 1), (29, 5), (14, 1), (28, 12), (22, 16), (12, 14), (31, 20), (30, 26), (21, 22), (27, 6), (26, 24), (30, 31), (7, 6), (10, 18), (29, 22), (8, 12), (4, 13), (5, 21), (30, 12), (20, 31), (26, 18), (10, 21), (23, 26), (4, 29), (8, 5), (3, 23), (21, 15), (29, 28), (3, 31), (23, 1), (19, 25), (21, 15), (8, 29), (24, 14), (6, 5), (27, 16), (14, 3), (11, 29), (6, 13), (30, 2), (24, 8), (1, 17), (21, 25), (24, 2), (9, 14), (1, 28), (5, 26), (28, 28), (23, 1), (18, 4), (24, 26), (23, 24), (17, 22), (7, 0), (4, 4), (8, 7), (17, 3), (1, 12), (30, 2), (1, 14), (13, 17), (30, 26), (18, 31), (27, 8), (17, 26), (21, 27), (1, 31), (24, 18), (16, 5), (11, 4), (1, 12), (1, 12), (30, 14), (23, 24), (4, 2), (15, 21), (14, 23), (8, 23), (10, 16), (23, 15), (29, 31), (17, 17), (21, 15), (5, 1), (12, 29), (16, 10), (14, 27), (1, 28), (29, 22), (27, 17), (4, 27), (30, 26), (4, 2), (24, 4), (18, 10), (9, 30), (28, 11), (0, 10), (25, 13), (12, 12), (11, 13), (11, 9), (7, 11), (1, 8), (18, 6), (5, 23), (6, 9), (1, 12), (1, 25), (21, 20), (14, 14), (19, 25), (2, 14), (20, 30), (12, 29), (25, 22), (29, 15), (15, 30), (15, 19), (30, 12), (3, 31), (3, 2), (20, 6), (5, 7), (22, 23), (31, 9), (30, 17), (14, 8), (12, 22), (25, 7), (15, 21), (19, 25), (24, 29), (7, 28), (8, 23), (21, 12), (5, 17), (31, 29), (26, 18), (7, 19), (10, 22), (15, 6), (10, 22), (18, 28), (17, 19), (21, 27), (27, 28), (19, 10), (0, 8), (7, 17), (27, 21), (8, 1), (1, 22), (4, 10), (8, 7), (15, 0), (3, 31), (4, 24), (26, 31), (12, 24), (16, 10), (21, 12), (2, 7), (29, 19), (11, 8), (23, 8), (15, 24), (20, 2), (31, 10), (12, 31), (17, 28), (1, 8), (6, 13), (23, 7), (30, 12), (29, 7), (1, 24), (23, 15), (12, 27), (14, 1), (18, 14), (30, 18), (27, 13), (12, 14), (22, 26), (19, 8), (8, 23), (20, 28), (11, 24), (25, 29), (29, 22), (21, 18), (16, 10), (1, 3), (15, 26), (8, 4), (30, 26), (10, 19), (27, 23), (30, 17), (26, 14), (2, 18), (1, 26), (30, 2), (7, 10), (12, 1), (1, 25), (15, 10), (28, 28), (5, 7), (13, 19), (30, 22), (17, 18), (19, 25), (25, 20), (3, 8), (23, 26), (13, 4), (29, 8), (6, 30), (4, 21), (27, 4), (24, 28), (30, 22), (15, 1), (24, 28), (7, 21), (22, 1), (26, 24), (5, 11), (13, 22), (14, 23), (28, 25), (21, 15), (27, 4), (7, 16), (26, 24), (27, 0), (23, 30), (4, 24), (14, 25), (3, 31), (30, 24), (31, 9), (5, 1), (2, 7), (11, 4), (29, 25), (10, 26), (3, 31), (1, 22), (20, 28), (29, 22), (13, 4), (30, 14), (11, 24), (24, 6), (13, 26), (5, 11), (8, 1), (4, 10), (26, 23), (23, 13), (10, 22), (14, 31), (21, 20), (4, 15), (6, 28), (22, 3), (16, 24), (30, 12), (19, 8), (7, 20), (23, 21), (1, 24), (3, 23), (27, 28), (19, 15), (29, 22), (13, 7), (29, 3), (27, 16), (4, 4), (31, 15), (0, 8), (13, 22), (6, 31), (17, 12), (26, 14), (31, 9), (11, 23), (1, 12), (1, 20), (9, 28), (1, 31), (5, 26), (1, 12), (31, 0), (29, 31), (22, 26), (2, 0), (8, 11), (12, 17), (27, 10), (18, 24), (18, 19), (14, 3), (20, 25), (10, 30), (15, 19), (21, 25), (5, 18), (16, 13), (22, 16), (1, 4), (22, 31), (14, 22), (26, 28), (14, 3), (9, 14), (30, 15), (9, 19), (1, 28), (22, 18), (27, 21), (6, 3), (23, 5), (22, 11), (30, 2), (13, 26), (0, 0), (10, 19), (4, 10), (3, 20), (4, 29), (12, 14), (12, 5), (18, 11), (0, 15), (26, 28), (8, 13), (29, 19), (5, 24), (10, 15), (24, 3), (1, 2), (17, 19), (0, 15), (23, 24), (1, 26), (16, 20), (13, 4), (30, 31), (2, 7), (2, 28), (14, 13), (2, 14), (16, 24), (9, 30), (13, 16), (11, 28), (18, 19), (31, 3), (31, 10), (8, 2), (7, 11), (7, 21), (9, 5), (1, 23), (19, 8), (17, 18), (3, 4), (12, 2), (25, 20), (25, 29), (14, 22), (16, 24), (31, 29), (3, 9), (10, 1), (1, 31), (12, 0), (10, 1), (9, 18), (5, 7), (19, 15), (16, 28), (6, 5), (15, 26), (4, 21), (16, 17), (22, 8), (17, 26), (14, 17), (6, 5), (21, 4), (26, 27), (5, 14), (13, 7), (0, 15), (23, 13), (13, 19), (2, 18), (28, 0), (2, 14), (17, 3), (9, 5), (8, 26), (7, 6), (16, 17), (29, 1), (27, 13), (29, 5), (1, 12), (18, 24), (4, 10), (12, 6), (28, 12), (0, 8), (23, 26), (4, 24), (16, 28), (3, 20), (17, 3), (27, 4), (14, 1), (14, 13), (1, 1), (30, 18), (14, 13), (26, 2), (8, 1), (15, 0), (9, 28), (28, 15), (9, 28), (10, 4), (1, 10), (22, 4), (24, 28), (24, 11), (29, 3), (9, 17), (30, 2), (20, 2), (31, 5), (13, 16), (30, 24), (15, 1), (7, 14), (6, 3), (10, 26), (4, 27), (27, 6), (18, 6), (15, 1), (24, 30), (23, 5), (12, 31), (25, 16), (22, 8), (1, 17), (16, 13), (5, 11), (23, 30), (1, 22), (27, 25), (17, 3), (31, 25), (25, 1), (28, 29), (31, 23), (19, 28), (3, 8), (17, 28), (10, 16), (31, 29), (11, 8), (26, 18), (17, 17), (17, 0), (11, 4), (18, 3), (14, 23), (29, 22), (1, 28), (5, 7), (14, 31), (3, 17), (24, 10), (29, 19), (20, 7), (27, 30), (1, 31), (15, 1), (30, 2), (17, 3), (18, 13), (16, 20), (12, 17), (1, 17), (13, 19), (11, 5), (6, 0), (29, 29), (20, 8), (6, 20), (9, 10), (29, 22), (21, 3), (9, 28), (1, 14), (18, 28), (16, 24), (22, 11), (2, 5), (1, 21), (7, 22), (13, 19), (10, 2), (20, 8), (6, 31), (27, 19), (3, 22), (4, 27), (25, 23), (1, 22), (8, 8), (12, 6), (6, 3), (13, 19), (23, 8), (16, 31), (14, 8), (20, 2), (11, 6), (24, 18), (27, 21), (18, 22), (8, 29), (1, 24), (10, 18), (21, 27), (14, 29), (20, 2), (29, 5), (4, 15), (7, 0), (29, 1), (28, 25), (8, 5), (17, 0), (16, 14), (19, 10), (11, 12), (1, 12), (18, 4), (14, 17), (22, 30), (4, 4), (12, 1), (30, 2), (17, 3), (18, 15), (2, 28), (21, 27), (23, 20), (2, 18), (30, 22), (1, 12), (1, 4), (24, 2), (19, 28), (6, 28), (12, 17), (4, 1), (10, 15), (20, 13), (27, 13), (13, 19), (21, 12), (10, 15), (11, 11), (5, 21), (4, 15), (25, 0), (19, 17), (26, 24), (22, 26), (4, 15), (24, 4), (4, 18), (30, 17), (24, 26), (1, 22), (13, 19), (14, 17), (7, 29), (4, 29), (29, 9), (23, 22), (20, 20), (20, 8), (31, 12), (15, 10), (1, 3), (10, 21), (17, 28), (14, 29), (5, 0), (12, 6), (30, 22), (18, 0), (27, 10), (10, 8), (13, 26), (1, 12), (25, 1), (27, 17), (27, 4), (13, 10), (1, 24), (30, 17), (24, 22), (14, 1), (25, 19), (3, 23), (13, 10), (6, 28), (21, 25), (6, 5), (29, 3), (14, 27), (4, 14), (23, 7), (8, 4), (3, 4), (3, 9), (31, 23), (21, 27), (17, 22), (15, 27), (18, 28), (17, 31), (27, 17), (31, 18), (24, 26), (2, 20), (7, 17), (9, 20), (2, 20), (11, 11), (4, 27), (7, 24), (6, 26), (15, 0), (15, 7), (29, 25), (25, 12), (11, 24), (10, 4)]"
3,"[(31, 29), (29, 7), (26, 31), (0, 10), (18, 22), (29, 6), (17, 0), (8, 2), (22, 12), (28, 7), (24, 4), (7, 8), (31, 3), (10, 4), (14, 8), (17, 12), (20, 2), (23, 29), (26, 21), (15, 6), (19, 17), (31, 7), (5, 18), (29, 19), (9, 10), (5, 26), (9, 24), (11, 8), (11, 12), (12, 14), (9, 18), (8, 11), (10, 26), (6, 30), (14, 1), (5, 17), (12, 24), (29, 19), (4, 24), (27, 15), (10, 30), (6, 15), (10, 23), (1, 31), (24, 11), (13, 19), (28, 29), (26, 30), (27, 10), (26, 14), (25, 16), (9, 18), (1, 10), (29, 31), (15, 1), (6, 21), (4, 10), (8, 15), (2, 12), (0, 27), (7, 30), (30, 14), (8, 2), (15, 7), (4, 4), (1, 4), (22, 26), (15, 27), (14, 1), (4, 13), (14, 31), (1, 5), (13, 17), (1, 20), (11, 11), (3, 31), (27, 30), (10, 1), (8, 7), (0, 25), (16, 8), (3, 9), (26, 2), (19, 4), (3, 9), (26, 28), (31, 29), (1, 10), (26, 18), (16, 5), (22, 1), (24, 6), (14, 27), (28, 19), (16, 14), (16, 14), (1, 23), (11, 6), (5, 26), (14, 3), (26, 26), (8, 1), (29, 3), (14, 1), (30, 12), (22, 17), (14, 14), (31, 20), (31, 25), (22, 23), (28, 5), (26, 23), (30, 31), (9, 5), (10, 19), (30, 24), (8, 12), (4, 13), (4, 22), (30, 12), (18, 31), (27, 17), (10, 21), (24, 26), (2, 28), (8, 4), (3, 23), (23, 15), (29, 28), (5, 31), (22, 1), (19, 25), (22, 16), (9, 30), (26, 14), (6, 5), (27, 16), (14, 3), (12, 29), (5, 14), (29, 1), (23, 9), (1, 17), (21, 25), (24, 2), (7, 14), (1, 26), (4, 24), (28, 28), (24, 2), (18, 6), (24, 26), (21, 25), (16, 21), (7, 0), (4, 4), (10, 9), (18, 3), (1, 12), (30, 2), (1, 12), (13, 19), (30, 26), (18, 31), (26, 10), (17, 26), (19, 25), (1, 31), (25, 19), (17, 4), (11, 4), (1, 12), (1, 12), (30, 14), (23, 24), (6, 3), (14, 23), (14, 25), (7, 21), (10, 16), (25, 16), (28, 29), (19, 17), (21, 15), (5, 1), (12, 27), (15, 10), (14, 29), (1, 28), (30, 22), (25, 16), (2, 28), (30, 26), (5, 1), (24, 6), (18, 10), (7, 30), (28, 11), (0, 10), (25, 13), (12, 12), (12, 14), (13, 7), (6, 13), (2, 7), (18, 4), (4, 24), (7, 10), (2, 12), (0, 25), (21, 20), (14, 13), (19, 25), (2, 12), (20, 30), (14, 29), (25, 22), (28, 15), (15, 30), (15, 19), (30, 12), (3, 31), (3, 3), (20, 7), (6, 5), (22, 22), (31, 10), (30, 17), (14, 8), (10, 21), (26, 7), (15, 19), (18, 24), (23, 29), (9, 28), (8, 23), (21, 12), (5, 18), (29, 29), (27, 17), (9, 18), (8, 23), (16, 5), (10, 21), (16, 28), (16, 20), (21, 27), (28, 28), (19, 11), (0, 8), (7, 17), (27, 21), (10, 0), (1, 22), (3, 9), (8, 7), (15, 1), (3, 31), (4, 24), (26, 30), (11, 24), (16, 10), (19, 11), (3, 6), (27, 21), (11, 9), (23, 7), (15, 26), (20, 1), (31, 10), (11, 29), (17, 28), (0, 8), (5, 14), (22, 8), (30, 12), (29, 9), (1, 26), (23, 15), (11, 27), (14, 1), (16, 15), (31, 18), (28, 12), (12, 12), (24, 26), (19, 8), (8, 23), (22, 30), (11, 24), (24, 30), (30, 22), (20, 17), (16, 10), (0, 1), (15, 25), (8, 2), (30, 26), (10, 21), (28, 24), (30, 17), (25, 16), (4, 18), (1, 25), (29, 0), (7, 10), (12, 1), (1, 24), (15, 10), (26, 28), (5, 9), (13, 19), (29, 22), (17, 18), (20, 25), (25, 22), (3, 9), (22, 26), (13, 4), (31, 10), (6, 28), (5, 21), (27, 6), (23, 26), (31, 23), (15, 1), (24, 28), (7, 21), (21, 0), (26, 26), (6, 10), (13, 22), (14, 23), (28, 24), (21, 15), (27, 4), (9, 18), (26, 23), (25, 1), (22, 30), (5, 23), (13, 26), (4, 29), (30, 22), (29, 8), (5, 1), (1, 5), (10, 2), (29, 25), (8, 26), (3, 31), (1, 21), (22, 30), (29, 22), (12, 5), (30, 12), (9, 24), (24, 6), (13, 26), (5, 11), (8, 2), (4, 10), (27, 21), (23, 15), (10, 22), (15, 30), (20, 22), (4, 15), (7, 26), (22, 1), (17, 23), (30, 14), (18, 8), (7, 20), (23, 20), (1, 22), (3, 23), (28, 28), (17, 17), (30, 22), (13, 7), (27, 3), (27, 17), (3, 3), (30, 15), (1, 8), (13, 22), (6, 31), (16, 10), (28, 15), (31, 9), (11, 24), (1, 12), (1, 20), (11, 29), (1, 31), (4, 27), (1, 12), (31, 0), (29, 31), (20, 25), (1, 1), (8, 11), (12, 17), (27, 9), (16, 24), (18, 19), (14, 3), (20, 25), (10, 30), (14, 17), (23, 24), (5, 18), (14, 13), (23, 15), (1, 5), (20, 30), (15, 21), (26, 27), (14, 3), (9, 14), (30, 15), (9, 20), (1, 28), (22, 20), (27, 21), (6, 5), (22, 3), (22, 9), (31, 3), (11, 27), (1, 1), (10, 18), (5, 11), (2, 20), (6, 28), (14, 14), (11, 5), (17, 12), (0, 15), (26, 28), (8, 13), (29, 19), (4, 24), (11, 13), (24, 3), (1, 2), (17, 19), (0, 15), (24, 26), (1, 25), (17, 19), (12, 5), (30, 31), (1, 5), (1, 28), (16, 13), (2, 12), (16, 24), (9, 30), (13, 16), (11, 28), (20, 19), (31, 3), (31, 12), (10, 0), (7, 11), (7, 22), (8, 7), (1, 24), (19, 10), (19, 17), (3, 3), (12, 2), (24, 21), (26, 30), (15, 21), (14, 22), (31, 29), (5, 9), (10, 0), (1, 31), (12, 0), (10, 0), (7, 20), (3, 6), (19, 15), (16, 28), (5, 7), (15, 27), (6, 23), (15, 16), (20, 7), (17, 26), (15, 16), (6, 5), (19, 4), (26, 26), (4, 15), (11, 9), (1, 14), (24, 13), (13, 19), (1, 17), (28, 1), (1, 14), (17, 3), (11, 5), (10, 26), (8, 5), (17, 17), (29, 1), (26, 14), (28, 3), (1, 12), (16, 24), (4, 10), (11, 6), (28, 10), (0, 8), (22, 26), (4, 24), (16, 28), (3, 20), (15, 1), (27, 3), (14, 1), (12, 12), (3, 3), (30, 17), (14, 13), (27, 3), (10, 2), (15, 0), (7, 29), (29, 15), (11, 27), (9, 5), (1, 10), (23, 5), (24, 29), (22, 12), (27, 4), (10, 16), (30, 2), (20, 2), (31, 5), (15, 16), (30, 24), (14, 1), (7, 16), (6, 3), (10, 26), (4, 27), (26, 7), (20, 7), (15, 1), (24, 30), (21, 5), (12, 31), (25, 16), (20, 7), (1, 17), (16, 13), (4, 10), (23, 29), (3, 23), (26, 26), (17, 3), (30, 26), (24, 1), (26, 28), (30, 22), (20, 30), (3, 8), (16, 28), (10, 16), (30, 31), (11, 9), (25, 16), (19, 15), (17, 0), (13, 4), (20, 1), (14, 25), (29, 22), (1, 26), (5, 7), (12, 29), (3, 17), (22, 9), (28, 19), (20, 7), (29, 31), (1, 31), (15, 1), (29, 3), (17, 4), (18, 13), (15, 19), (13, 17), (1, 17), (13, 17), (11, 6), (7, 0), (31, 29), (22, 8), (5, 18), (11, 11), (28, 24), (19, 4), (9, 28), (1, 16), (20, 28), (15, 24), (22, 11), (1, 7), (1, 21), (8, 23), (13, 19), (10, 1), (22, 8), (6, 31), (27, 21), (4, 22), (4, 27), (25, 23), (3, 20), (8, 7), (11, 8), (8, 1), (13, 19), (23, 7), (17, 31), (14, 8), (19, 4), (11, 8), (22, 18), (27, 23), (19, 22), (8, 29), (1, 23), (10, 16), (20, 25), (14, 29), (21, 0), (29, 7), (5, 14), (7, 0), (29, 0), (30, 26), (6, 5), (17, 0), (16, 14), (20, 8), (12, 12), (1, 12), (19, 4), (14, 17), (22, 31), (6, 3), (12, 1), (30, 2), (17, 3), (19, 15), (2, 28), (21, 27), (22, 20), (3, 17), (30, 22), (1, 12), (1, 4), (24, 1), (19, 28), (6, 28), (10, 19), (3, 1), (12, 17), (20, 13), (26, 11), (15, 19), (22, 12), (12, 14), (11, 11), (5, 21), (4, 16), (27, 0), (20, 19), (25, 23), (22, 26), (4, 15), (24, 6), (5, 18), (28, 19), (26, 24), (1, 22), (13, 19), (13, 16), (7, 28), (4, 29), (31, 9), (24, 22), (20, 20), (20, 8), (30, 12), (15, 10), (1, 4), (9, 19), (18, 28), (12, 29), (5, 1), (14, 7), (30, 22), (20, 0), (29, 9), (8, 8), (12, 27), (2, 12), (23, 1), (25, 16), (27, 3), (13, 10), (1, 24), (29, 15), (22, 23), (14, 1), (25, 20), (3, 22), (13, 10), (5, 26), (22, 26), (8, 5), (31, 3), (14, 27), (4, 14), (23, 7), (8, 4), (3, 4), (3, 9), (30, 22), (20, 25), (17, 23), (15, 25), (19, 28), (18, 29), (27, 16), (29, 19), (26, 26), (2, 18), (7, 18), (10, 21), (1, 20), (11, 9), (4, 27), (7, 24), (6, 26), (15, 1), (15, 7), (29, 25), (26, 12), (11, 24), (10, 2)]"
